234,potato skins,4  large baking potatoes (about 3 lb.)1/2  tsp. salt1  tsp. paprika1/4  tsp. freshly ground pepper1/4  c. plain low-fat yogurt1/4  c. low-fat sour cream2  Tbsp. minced fresh chives,Thoroughly scrub  potatoes;  prick several times with a fork. Bake at 450° for  45  minutes  to 1 hour or until done; allow to cool to touch.      Cut potatoes in half lengthwise; scoop out pulp (carefully)  leaving 1/8-inch thick shells.  Reserve pulp.  Cut each potato shell lengthwise into 4 strips and place on ungreased baking sheet. Spray strips lightly with butter flavored vegetable cooking spray. Mix salt  paprika and pepper and sprinkle over strips.  Bake at 425° for 14 minutes or until crisp.      In a small bowl combine yogurt  sour cream and chives.  Serve potato skins with sour cream mixture.  Yields 32 appetizers containing one potato skin and 3/4 teaspoon dip each.      Per Serving:  11 Calories  0.4 g. Fat  1 g. Cholesterol and 40 mg.  Sodium.
235,frothy fruit frappe,1/2  c. fresh red raspberries1/2  c. diced ripe banana1/2  c. diced ripe peaches1/2  c. unsweetened pineapple juice1/4  c. sugar  vanilla ice cream  lemon-lime carbonated beverage,Combine raspberries  banana  peaches  pineapple juice and sugar.  Divide among four 8 ounce glasses.  Chill.  For each glass  add a scoop of vanilla ice cream and muddle.  Tip glass and slowly pour lemon-lime carbonated beverage down side.  Add second scoop of ice cream.
236,poppy-seed fruit salad,1 (10 1/2 oz.)  can mandarin orange sections (water packed) or drained1 (8 oz.)  can pineapple tidbits (juice packed) or drained (reserve 1 Tbsp. juice)1 1/2  c. small strawberries or cut in half or or seedless red grapes1  medium apple or cored and cut into bite-size pieces1/2  c. pineapple low-fat yogurt1/2  tsp. poppy seed  lettuce leaves,In  a  medium  mixing  bowl  combine  orange  sections  pineapple   strawberries  or grapes and apple. Toss lightly to mix.      In  small  bowl  stir  together  yogurt  poppy seed and reserved pineapple juice.      To  Serve:  Line  salad plates with the lettuce leaves. Arrange  fruit  mixture  on  lettuce and drizzle dressing over fruit.  Makes 5 or 6 servings.      Per Serving:  101 Calories  1 g. Fat  1 mg.  Cholesterol and 18 mg.  Sodium.
237,minted chocolate mousse,1  c. softened butter1  c. powdered sugar3  1/2 chocolate squares4  eggs1  tsp. peppermint extract2  tsp. vanilla2  c. chopped pecans,The secret to this dessert is lots of beating!!!      Beat butter and add sugar gradually.  Beat for 15 minutes. Melt  then cool the chocolate squares.  Add to butter mixture and beat 5 minutes more.  Add the unbeaten eggs  one at a time  beating well after each addition.  Add flavoring.  Place nuts in the bottom of paper muffin cups.  Add filling.  Freeze.  If well covered  these will keep for over a week.
238,pistachio dessert,2  c. Ritz crackers or crushed1  stick oleo or melted2  c. milk2  c. vanilla ice cream2  pkg. instant pistachio pudding,Mix crackers and oleo together in a 13 x 9-inch cake pan and press.  Mix together milk  ice cream and pudding with mixer about 2 minutes.  Pour over cracker mix.      Prepare Dream Whip to directions on package.  Sprinkle with nuts and spread on mix.
239,poppy seed and lime dressing,1/3  c. vinegar1/4  c. lime juice3/4  c. sugar1  tsp. salt1  tsp. dry mustard1  tsp. poppy seed1  tsp. paprika1  c. salad oil1/2  tsp. onion juice,Heat vinegar and lime juice to boiling.  Combine dry ingredients.  Add to hot mixture.  Stir to dissolve sugar.  Add oil and onion juice.  Beat with rotary beater until thoroughly mixed and slightly thickened.  Chill.  Serve on canned or fresh fruit. Makes 1 3/4 cups.
240,easy corn relish,2 (12 oz. each)  cans whole kernel corn2/3  c. diced onion2/3  c. diced green pepper2/3  c. diced pimento1/2  c. vinegar2  Tbsp. vegetable oil1/4  c. sugar2  tsp. dry mustard1/2  tsp. salt1/2  tsp. pepper,Drain the liquid from the corn  reserving 1/2 cup.  Combine the corn with diced onion  green pepper and pimento in a large bowl. Combine the reserved corn liquid  vinegar  vegetable oil  sugar  dry mustard  salt and pepper in a small saucepan.  Bring to boiling; pour over vegetables.  Cover with plastic wrap. Refrigerate overnight  stirring occasionally.  Yields 10 servings (5 cups).      Per Serving (1/2-Cup):  51 Calories  2 g. Fat (35%)  7.0 mg. Cholesterol and 137 mg.  Sodium.
241,oatmeal macaroons,1  c. Crisco shortening1  c. brown sugar1  c. granulated sugar1/2  tsp. vanilla2  eggs or unbeaten1 1/2  c. sifted flour1  tsp. soda1/2  tsp. salt1/2  tsp. cinnamon3  c. regular oats1  c. chopped nuts,Blend all ingredients in order mentioned and bake in 350° oven for 12 to 15 minutes.
242,spinach dip,1 (12 oz.)  carton 1% low-fat cottage cheese1 (10 oz.)  pkg. frozen chopped spinach or thawed and drained1/2  c. low-fat sour cream1/4  c. dry vegetable soup mix1  tsp. lemon juice1 (10 oz.)  can water chestnuts or drained and chopped,Process in food processor the cottage cheese.  Place in bowl. Press spinach between paper towels until barely moist.  Add spinach and remaining ingredients to cheese.  Stir; cover and refrigerate 3 hours.  Serve with crackers or raw vegetables.  Yields 3 cups.      Per Serving (1 Tablespoon):  14 Calories and .4 g. Fat.
243,peppercorn dip,1  Tbsp. dried green peppercorns (whole)1  (8 oz.) container reduced-calorie cream cheese (soft-style)3  Tbsp. skim milk1  Tbsp. lemon juice1/4  tsp. garlic powder,Crush peppercorns.  Combine crushed peppercorns with cream cheese  milk  lemon juice and garlic powder.  Beat with an electric mixer using medium speed until smooth.  Makes 10 (2 tablespoon) servings.      To Serve:  Transfer  dip to serving bowl and serve with assorted raw vegetable dippers.      Per Serving:  53 Calories  2 g. Fat  13 mg.  Cholesterol and 131 mg.  Sodium.
244,tossed italian salad,4  c. fresh spinach or torn2  c. red leaf lettuce or torn1  medium green or sweet yellow pepper or cut in strips (1 c.)2/3  c. thinly sliced radishes1  small red onion or sliced and separated into rings2  Tbsp. red wine vinegar4  tsp. olive oil or salad oil1/2  tsp. garlic salt1/2  tsp. dried oregano or crushed2  Tbsp. grated Parmesan cheese  ground pepper (if desired),Salad:  Place spinach  lettuce  pepper strips  radish slices and onion rings in a large salad bowl and toss lightly.      Dressing:  In  a  screw-top  jar combine vinegar  olive oil  garlic salt   oregano  and 1 tablespoon water.  Cover and shake well to mix.      Pour  dressing   over  salad.  Toss  lightly  to  coat. Sprinkle Parmesan cheese  over salad and toss lightly.  Sprinkle with  ground  pepper  (if  desired).  Serve  immediately. Makes 4 servings.      Per Serving:  83 Calories  6 g. Fat  2 mg.  Cholesterol and 364 mg.  Sodium.
245,rosy raspberry fizz,2  c. unsweetened pineapple juice1 (10 oz.)  pkg. frozen raspberries or partially thawed1  pt. vanilla ice cream1  pt. raspberry sherbet1 (16 oz.)  bottle cream soda,Combine all ingredients except cream soda in large mixing bowl. Beat until blended.  Slowly pour in cream soda  mixing with up and down motion.  Serve immediately in tall glasses.  Makes 6 to 8 servings.
246,tomato and zucchini salad,1  large tomato or coarsely chopped1  small zucchini or thinly sliced2  Tbsp. sliced green onions1  tsp. snipped fresh basil leaves or 1/4 tsp. dried basil or crushed2  Tbsp. light vinaigrette2  lettuce leaves2  Tbsp. crumbled Feta cheese or shredded part-skim Mozzarella cheese,In a medium mixing bowl combine tomato  zucchini  green onions  basil and light vinaigrette.  Toss lightly to mix.  Line 2 salad plates with lettuce.  Divide tomato mixture between plates. Sprinkle each serving with half of the cheese.  Makes 2 servings.      Per Serving:  46 Calories  2 g. Fat  6 mg.  Cholesterol and 285 mg.  Sodium.
247,mud pie,1/2  pkg. Nabisco chocolate wafers1/2  cube butter or melted1  gal. coffee ice cream1 1/2  c. fudge sauce,Crush wafers and add butter; mix well.  Press into 9-inch pie plate.  Cover with soft coffee ice cream.  Put into freezer until ice cream is firm.  Top with cold fudge sauce.  Store in freezer approximately 10 hours.  Top with whipped cream and slivered almonds.  Serves 8.
248,oatmeal pie,2/3  c. sugar1  stick butter2  eggs or 1 jumbo egg2/3  c. dark corn syrup2/3  c. oatmeal or uncooked1  tsp. vanilla,Cream sugar and butter.  Add eggs and beat well.  Stir in rest of ingredients.  Pour mixture into an unbaked 9-inch pie shell. Bake at 325° for about 40 minutes.
249,have-a-cran-melon ball parfait,1 (1 lb.)  can jellied cranberry sauce1 (7 oz.)  bottle (about 1 c.) lemon-lime carbonated beverage1  medium honeydew melon or halved or seeded or and scooped into balls,Turn cranberry sauce into mixing bowl.  Beat until sauce is smooth.  Resting bottle on rim of bowl  slowly pour in lemon-lime beverage.  Mix gently with up and down motion.  Pour into 1-quart refrigerator tray and freeze.  Break into chunks.  Turn into chilled mixing bowl.  Beat until fluffy.  Return to tray and freeze.  Layer cranberry ice and honeydew balls in 4 chilled parfait glasses.  Serves 4.
250,cholesterol free mayonnaise,3  egg whites1  tsp. salt1  tsp. sugar1  tsp. dry mustard1  c. Mazola corn oil1  Tbsp. vinegar2  Tbsp. lemon juice,In  a  blender combine egg whites and salt. Blend well. Add sugar  and  mustard and blend while slowly adding 1/2 cup oil and vinegar; add remaining 1/2 cup oil and lemon juice and blend until  thick.  Store  in  refrigerator.  Makes  about 1 pint. All liquids must be added very slowly.
251,orange slice cookies,1  c. shortening1  c. brown sugar1  c. white sugar2  eggs2  tsp. vanilla1  c. coconut2  c. plain flour1  tsp. salt1  tsp. soda1/2  tsp. baking powder1  c. oatmeal1  c. orange slice candy or chopped,Cream shortening and sugars.  Add eggs and vanilla; add coconut.  Mix and add flour  salt  soda and baking powder.  Add oatmeal and candy pieces.  Drop by teaspoonfuls onto greased baking sheet.  Bake at 375° for 10 minutes.  Makes about 5 dozen.
252,luscious lime-berry parfait,1 (3 oz.)  pkg. lime-flavored gelatin1  c. boiling water1 (8 oz.)  pkg. cream cheese or softened1/3  c. sugar1/4  c. orange juice1/2  tsp. grated lime peel3  Tbsp. lime juice1  c. whipping cream or whipped1 (10 oz.)  pkg. frozen red raspberries or thawed,Dissolve gelatin in boiling water.  Beat together cream cheese and sugar.  Gradually add gelatin  orange juice  lime peel and juice to cream cheese mixture  beating until smooth.  Chill until slightly thickened.  Fold in whipped cream.  Chill until partially thickened.  Alternate gelatin mixture and raspberries with syrup in parfait glasses.  Serves 6.
253,everyone loves orange sherbet,1 (3 oz.)  pkg. orange-flavored gelatin3/4  c. sugar1  c. water  dash of salt1/2  tsp. grated orange peel1  c. orange juice2  c. milk,In saucepan  mix gelatin  sugar  water  and salt.  Heat until gelatin dissolves.  Add orange peel and orange juice.  Chill until partially thickened.  Beat until fluffy.  Stir in milk.  Pour into 2-quart refrigerator tray.  Freeze until firm.  Makes about 1 1/2 quarts.
254,chicken and vegetable noodle soup,8  c. water2  lb. meaty chicken pieces or skinned (breasts or thighs and/or drumsticks)2  Tbsp. instant chicken bouillon granules1  tsp. marjoram or crushed1/2  tsp. pepper1  clove garlic or halved1 (10 oz.)  pkg. frozen succotash1  c. chopped onion1/2  c. chopped green or sweet red pepper3  oz. medium or wide noodles (1 1/2 c.)1/4  c. snipped parsley,In a 4 to 6-quart Dutch oven  combine water  chicken  bouillon  marjoram  pepper and garlic and bring to a boil.  Reduce heat  cover and simmer 1 hour or until chicken is tender.  Remove chicken; cool.  Debone chicken and cut into bite-size pieces; set aside.  Strain broth and return broth to pan.  Skim off fat from broth.  Add vegetables and noodles and return to boiling.  Simmer 10 minutes or until noodles are done.  Stir in parsley and chicken. Heat through.  Serves 6.      Per Serving:  176 Calories  5 g. Fat  48 mg.  Cholesterol and 437 mg.  Sodium.
255,apple breakfast sausage,1/2  lb. ground turkey2  Tbsp. soft bread crumbs1/2  c. shredded apple1/4  tsp. leaf sage or crushed1/4  tsp. pepper1/8  tsp. salt1/8  tsp. paprika  dash of ground nutmeg,Mix the ingredients in a large bowl and shape into 1/2-inch thick patties.  Spray rack of broiler pan with nonstick spray coating.  Arrange patties on unheated rack.  Broil 4 to 5 inches from the heat about 10 minutes or until no pink remains; turn once. (Or spray a large skillet with nonstick spray coating and cook sausage over medium heat for 8 to 10 minutes or until no pink remains.)  Makes 4 servings.      Per Serving:  101 Calories  5 g. Fat  35 mg.  Cholesterol and 116 mg.  Sodium.
256,turkey steaks italiano,2  tsp. cooking oil2  boneless turkey breast steaks (about 6 oz. total)1  c. whole fresh mushrooms or cut in fourths1 (8 oz.)  can stewed tomatoes1/2  tsp. dried minced onion1/4  tsp. dried oregano or crushed2  Tbsp. grated Parmesan cheese2  oz. green noodles or fettucine or cooked according to pkg. directions in 3 c. hot water,In medium skillet  heat oil until hot.  Cook turkey steaks about 2 minutes on each side or until browned.      Remove  turkey  from skillet  reserving drippings. Cook mushrooms  in  drippings  for 3 minutes.  Remove from heat and add tomatoes  onion and oregano. Return turkey to skillet and bring to  boiling.  Boil  rapidly  uncovered  until liquid is slightly reduced  and  turkey  is  tender  (about 2 minutes). Transfer to a serving plate and sprinkle with Parmesan cheese. Drain  pasta. Serve  turkey  and  sauce  with pasta.  Makes 2 servings.      Per Serving:  308 Calories  8 g. Fat  58 mg.  Cholesterol and 991 mg.  Sodium.
257,apricot fluff,2  Tbsp. gelatin2  c. cold water1  c. boiling water1  c. sugar  few grains of salt1/2  tsp. grated lemon rind1  c. apricot puree2  egg whites or stiffly beaten,Soften gelatin in 1/2 cup cold water.  Add hot water and stir until dissolved.  Stir in sugar  salt  lemon rind  apricot and remaining water.  Chill until mixture begins to thicken.  Beat until fluffy and fold in egg whites.  Chill until firm.
258,banana chip cookies,1  c. sugar1  c. brown sugar1  c. butter2  eggs1  c. mashed bananas4  c. flour1  tsp. baking soda1/8  tsp. salt2  c. butterscotch chips1  c. pecans,Cream together first 4 ingredients.  In a separate bowl  combine flour  baking soda and salt.  Add bananas and half of flour mixture.  Mix well.  Add chips and nuts; then rest of flour.  Drop on greased and floured cookie sheet.  Bake for about 12 minutes at 350°.  Makes a soft cookie and a large batch.
259,blueberry treat,2/3  c. butter or oleo1  c. blueberries2  c. all-purpose flour1 1/2  c. sugar2  tsp. baking powder3/4  tsp. salt1  c. milk2  eggs1/4  c. sugar1/2  tsp. cinnamon,Soften butter or oleo.  Drain blueberries  if canned.  In large mixer bowl  combine flour  1 1/2 cups sugar  baking powder  salt  butter  milk and eggs.  Blend at low speed until dry ingredients are moistened; beat at medium speed for 3 minutes.  Pour into greased and floured 13 x 9-inch pan.  Arrange blueberries on top. Combine 1/4 cup sugar and cinnamon; sprinkle over top.  Bake at 350° for 40 to 50 minutes  until cake springs back when lightly touched in center.  Cut into squares and serve warm or cool  with whipped or ice cream.
260,apple crisp,5  apples or sliced1  c. sifted flour3/4  c. sugar1  tsp. baking powder3/4  tsp. salt1  egg1/3  c. melted butter  cinnamon,Layer apples in greased pie plate.  Mix flour  sugar  baking powder  salt and egg together.  Put on top of apples.  Sprinkle melted butter on top.  Sprinkle cinnamon on top.  Bake at 350° for 30 to 40 minutes.
261,glazed fruit salad,1 (4 oz.)  can chunk pineapple or drained (reserve liquid)1 (3 3/4 oz.)  pkg. vanilla pudding1  can fruits for salad1  can mandarin oranges2  bananas  maraschino cherries (for garnish),Combine pineapple juice and vanilla pudding.  Cook over medium heat; stir until it boils.  Remove and let it cool.  Combine fruits and mix in pudding.  Garnish with cherries.  Chill.  Makes 6 cups.      Per Serving (1-Cup):  156 Calories  trace of Fat  0 mg. Cholesterol and 131 mg.  Sodium.
262,lemon-mushroom salad,1/2 (8 oz.)  carton plain low-fat yogurt1  Tbsp. reduced-calorie mayonnaise or salad dressing1  tsp. honey1/8  tsp. finely shredded lemon peel1/2  tsp. lemon juice1/8  tsp. dry mustard1/8  tsp. pepper3  c. sliced fresh mushrooms (8 oz.)2  Tbsp. frozen chopped onion1  medium tomato  lettuce leaves  coarsely ground pepper (optional),Stir  together  yogurt   mayonnaise  or salad dressing  honey  lemon peel  lemon juice  mustard and pepper in a large mixing bowl.  Add  mushrooms  and  onion.  Toss lightly until coated.      To  Serve:  Cut  tomato  into  8  wedges.  Line 4 salad plates with lettuce leaves.  Spoon mushroom mixture on top of lettuce. Garnish  with  tomato  wedges.  If desired  sprinkle with coarsely ground pepper.  Makes 4 servings.      Per Serving:  56 Calories  2 g. Fat  2 mg.  Cholesterol and 46 mg.  Sodium.
263,michigan rocks,3/4  c. butter or oleo1 1/2  c. brown sugar4  eggs1  tsp. baking soda (in a little hot water)1  tsp. vanilla1 1/2  tsp. cinnamon3  c. flour1  lb. dates or chopped1 1/2  lb. English walnuts or chopped1  c. grapes or halved and seeded,Mix in order the butter or oleo  brown sugar  eggs  baking soda in a little hot water  vanilla  cinnamon  flour  dates  walnuts and grapes.  Drop from teaspoon on baking sheet.  Bake at 350° for 8 to 10 minutes.
264,apple fritters,1  c. flour1 1/2  tsp. baking powder3  Tbsp. powdered sugar1/4  tsp. salt1/3  c. milk1  egg2  medium-sized sour apples or pared and cut in slices,Mix and sift dry ingredients.  Combine milk and egg (well beaten) and add to dry ingredients (beating constantly).  Dip apples in batter  spreading batter evenly over apples.  Fry in deep hot fat  275° for 2 to 3 minutes or until fritters are golden brown.  Drain.
265,austrian jam cookies,1/2  c. butter or softened1/2  c. sugar1  tsp. vanilla1  egg or separated1 1/4  c. sifted flour2/3  c. chopped walnuts or almonds  raspberry or strawberry jam,Beat butter  sugar  vanilla and egg yolk in medium bowl until fluffy.  Stir in flour and gather dough into a ball.  Chill several hours.  Roll 1 teaspoon of dough into a ball.  Dip into slightly beaten egg white and roll in chopped nuts.  Repeat with remaining dough.  Place on ungreased cookie sheet 1 inch apart.  Press indentation in center of each cookie and fill with jam.  Bake in 300° oven for 20 minutes or until lightly golden.  Cool on wire rack.
266,carrot log,2  medium carrots or finely shredded1/2  (8 oz.) container reduced-calorie cream cheese (soft-style)3  Tbsp. grated Parmesan cheese1/4  tsp. fines herbes or crushed1  small cucumber1/4  c. Grape-Nuts cereal,Stir together carrots  cream cheese  Parmesan cheese and fines herbes in a small mixing bowl.  Cover and chill for at least 1 hour or overnight.      Just  before serving  slice cucumber and slightly crush cereal.  Shape cheese mixture into 7-inch long log and roll in the crushed  cereal  to  coat.  Serve  with  cucumber slices. Makes 5 servings.      Per Serving:  103 Calories  5 g. Fat  16 mg.  Cholesterol and 245 mg.  Sodium.
267,pizza cookie,1/2  c. butter or softened3/4  c. firmly packed light or dark brown sugar1  egg1 1/4  c. all-purpose flour1/2  tsp. baking soda1  c. miniature marshmallows3/4  c. chocolate covered raisins3/4  c. chocolate covered peanuts,Preheat oven to 350°.  Grease a 12-inch pizza pan.  In medium bowl with electric mixer at medium speed  cream butter and sugar until light and fluffy.  Beat in egg.  Stir in flour and baking soda until well blended.  Spread dough into prepared pan.  Bake 20 minutes or until lightly browned.  Sprinkle marshmallows and candies on cookie during the last 5 minutes of baking.  Cool 10 minutes in pan on wire rack.  To serve  cut cookies into 16 wedges. (Use your imagination  adding more candies  etc.)
268,guacamole,2  medium tomatoes1  ripe medium avocado1  c. low-fat cottage cheese1  Tbsp. lemon juice1  tsp. bottled minced garlic or dash of garlic powder1/8  tsp. salt  few dashes of hot pepper sauce,Cut stem ends off tomatoes and hollow out  leaving 1/4 to 1/2-inch thick shells.  Discard seeds.  Chop tomato pulp and tops. Set aside.  Halve  seed  peel and cut the avocado into chunks. Combine the chunks  cottage cheese  lemon juice  garlic  salt and pepper sauce in blender or food processor until mixture is smooth. Stir in chopped tomato.  Makes 16 (2 tablespoon) servings of dip.      To Serve:  Spoon  mixture into tomato shells and refill as needed.  Serve with tortilla chips or vegetable dippers.      Per Serving:  35 Calories  2 g. Fat  1 mg.  Cholesterol and 76 mg.  Sodium.
269,dill dip,1  c. low-fat cottage cheese2  Tbsp. sliced green onion2  Tbsp. snipped fresh parsley1  tsp. dried dill weed1  tsp. Worcestershire sauce1/4  tsp. pepper  dash of garlic powder,Place ingredients in a food processor or blender; cover and blend or process until smooth.  Chill  covered  for at least 1 hour before serving.  Makes 8 (2 tablespoon) servings.      Serve with assorted sliced raw vegetables or crackers.      Per Serving:  27 Calories  1 g. Fat  2 mg.  Cholesterol and 122 mg.  Sodium.
271,pineapple crunch,1/4  lb. butter or melted5  slices bread or cubed3  eggs or beaten1/2  c. sugar1 (20 oz.)  can crushed pineapple,Mix together butter and bread cubes until butter is absorbed. Set aside in mixing bowl.  Beat eggs well  then beat in sugar. Stir in undrained pineapple.  Place in baking dish.  Spread cubes on top.  Bake approximately 1 hour at 350°.  Good with ham.
272,romaine-vegetable salad,1/2  small head romaine lettuce2  stalks celery or thinly sliced1 (16 oz.)  pkg. loose-pack frozen broccoli or red peppers or bamboo shoots and straw mushrooms2  Tbsp. water1  Tbsp. white wine vinegar1  Tbsp. cooking oil2  tsp. soy sauce1/4  tsp. five-spice powder,Dressing:  Mix vinegar  oil  soy sauce and five-spice powder in a custard cup or small bowl; set aside.      Clean and tear romaine into bite-size pieces (makes about 3 cups).  In a 12-inch skillet combine frozen vegetables and water. Cook over medium-high heat for 3 to 4 minutes or until thawed and just heated through  stirring occasionally.  Reduce heat to medium. Stir in dressing and add romaine and celery.  Carefully toss about 30 seconds or until romaine begins to wilt.  Makes 6 servings.      To Serve:  Immediately spoon romaine mixture onto salad plates.      Per Serving:  49 Calories  2 g. Fat  0 mg.  Cholesterol and 149 mg.  Sodium.
273,baked fish with apricot sauce,1 1/2  lb. fresh or frozen halibut or other lean fish steaks or cut 1-inch thick1/4  tsp. garlic salt1 (16 oz.)  can unpeeled apricot halves (in light syrup)1  Tbsp. cornstarch1 to 2  tsp. curry powder1  tsp. soy sauce1/8  tsp. ground ginger1/2 (8 oz.)  can sliced water chestnuts1/4  c. sliced green onions,If  using frozen fish  thaw.  Cut into 6 equal portions and arrange  in  a 12 x 7 1/2 x 2-inch baking dish.  Sprinkle fish with garlic salt; set aside.      Apricot  Sauce:  Drain  apricots  reserving syrup.  Cut apricot  halves  in  two;  set  aside.  Stir together reserved apricot  syrup  cornstarch  curry powder  soy sauce and ginger in a small saucepan; cook and stir until thickened and bubbly. Remove from  heat  and  stir in apricots  water chestnuts and green onions.  Spoon over fish.      Bake at 450°  uncovered  about 15 minutes or until fish flakes easily when tested with a fork.  Makes 6 servings.      Per Serving:  188 Calories  2 g. Fat  33 mg.  Cholesterol and 194 mg.  Sodium.
274,hickory nut pie,1  c. hickory nuts (the more the better)3  eggs1  c. light syrup2  Tbsp. butter1/2  tsp. vanilla1  c. sugar1  Tbsp. flour1  unbaked pie shell,Mix ingredients and pour into unbaked pie shell.  Bake at 350° for 45 minutes.  Serves 6.
275,coq au vin,1  (3 lb.) boiler-fryer chicken or cut up and skinned1  slice bacon or chopped1  c. chopped onions1/2  c. chopped carrots1  Tbsp. all-purpose flour1  c. dry red wine1  Tbsp. snipped fresh parsley1/4  tsp. salt1/2  tsp. dried thyme or crushed1  bay leaf1/2  lb. (3 c.) fresh small whole mushrooms,Rinse chicken and pat dry.      In a 4 1/2 quart Dutch oven cook bacon  onion and carrot until onion is tender  but not brown.  Stir in flour.  Stir in wine all at once.  Cook and stir until slightly thickened and bubbly.  Add chicken  parsley  salt  thyme and bay leaf.  Cover and simmer for 30 minutes; stir in mushrooms.  Cover and simmer for 10 minutes more or until chicken and mushrooms are tender.  Transfer chicken and mushrooms to serving platter; pour sauce over chicken.  Makes 6 servings.      Per Serving:  203 Calories  7 g. Fat  66 mg.  Cholesterol and 177 mg.  Sodium.
276,greek-style salad,1  medium tomato or cut into 8 wedges4  c. torn mixed salad greens1/2  small red onion or sliced and separated into rings1/4  small cucumber or sliced1/4  c. sliced pitted ripe olives2  Tbsp. reduced-calorie Italian salad dressing2  Tbsp. lemon juice1  Tbsp. water1/2  tsp. dried mint or crushed1/4  c. crumbled Feta cheese or 2 Tbsp. crumbled Blue cheese,Cut tomato wedges in half crosswise.  Combine them with salad greens   onion  rings   cucumber  and olives in a large bowl.      Dressing:  In a screw-top jar  combine salad dressing  lemon juice  water and mint.  Cover and shake well.  Pour over greens. Toss lightly until coated.      To  Serve:  Spoon  greens  onto  salad plates. Sprinkle salads with Feta or Blue cheese.  Makes 4 servings.      Per Serving:  59 Calories  4 g. Fat  8 mg.  Cholesterol and 172 mg.  Sodium.
277,asparagus salad,1 1/2  lb. fresh asparagus spears1/4  c. water1/2  c. plain nonfat yogurt1/2  c. torn watercress2  green onions or sliced1  Tbsp. chopped fresh parsley1  Tbsp. lemon juice2  tsp. Dijon mustard1/4  tsp. salt1/4  tsp. dried whole tarragon1/8  tsp. pepper6  bibb lettuce leaves1 (4 oz.)  jar chopped pimiento or drained,Snap off tough ends of asparagus and remove scales with a knife or vegetable peeler  if desired.  Cut into 1 1/2-inch pieces.  Place  in  11 x 7 x 2-inch baking dish and add water. Cover with plastic wrap (heavy-duty) and microwave on High for 6 to  7  minutes  or  until  crisp-tender;  drain.  Cover and chill.      Watercress Dressing:  Mix yogurt  watercress  onions  parsley  lemon juice  mustard  salt  tarragon and pepper or in blender (cover top) and process until smooth.  Cover and chill.  Yields 1 cup.      To Serve:  Spoon 1/2 cup chilled asparagus onto each of 6 lettuce-lined  salad  plates.  Put  2 tablespoons Watercress Dressing  over  each  salad.  Reserve  remaining  dressing for later  use.  Top  each  salad  evenly  with  chopped  pimento. Yields 6 servings.      Per Serving:  33 Calories  0.3 g. Fat  0 mg.  Cholesterol and 182 mg.  Sodium.
278,carrot salad,1 (8 oz.)  can crushed pineapple (juice packed) or drained (reserve 2 Tbsp. juice)2  c. shredded carrot1/2  c. sliced celery or chopped green pepper1/2  tsp. finely shredded lemon peel1  Tbsp. lemon juice1  tsp. sugar or brown sugar1/4  tsp. salt  dash of ground ginger4  lettuce leaves (optional),In a medium mixing bowl  combine drained pineapple  reserved pineapple juice  carrot  celery or green pepper  lemon peel  lemon juice  sugar  salt and ginger.  Toss to coat well.  Cover and chill for 2 to 24 hours  stirring occasionally.  Serve on lettuce-lined plates  if desired.  Makes 4 servings.      Per Serving:  65 Calories  0 g. Fat  0 mg.  Cholesterol and 169 mg.  Sodium.
279,potato chip or pretzel cookies,1  c. butter1/2  c. sugar1  tsp. vanilla1  c. crushed chips or pretzels1/2  c. crushed pecans or walnuts2  c. flour,Cream together butter  sugar and vanilla.  Add remaining ingredients.  Stir well by hand.  Take 1 teaspoon of dough and roll into balls; press down with fork.  Bake at 350° until lightly browned.
280,apple nut dessert,1  c. sugar3/4  c. sifted flour2  tsp. baking powder1  Tbsp. softened shortening1/2  c. evaporated milk1  tsp. vanilla3  c. chopped or peeled apples1/2  c. broken nutmeats2  Tbsp. brown sugar2  Tbsp. softened butter1/3  c. flour,Mix sugar  sifted flour  baking powder  shortening  evaporated milk and vanilla with a fork until well blended.  Stir in chopped apples and nuts until well coated with batter.  Spread evenly in greased 9-inch pan.  Combine brown sugar  softened butter and the 1/3 cup flour; sprinkle over apple mixture in pan.  Bake in 400° oven for 30 to 35 minutes  until top is golden brown.  Serve with cream or ice cream.
281,marinated mushrooms and zucchini,8  oz. small whole fresh mushrooms (3 c.)2  small zucchini or yellow summer squash or bias sliced into 1/2-inch thick slices (2 c.)1 small sweet red pepper or cut in  square pieces (1/2 c.)1/4  c. lemon juice2  Tbsp. olive or vegetable oil1  Tbsp. sugar1/4  tsp. salt1/4  tsp. dried tarragon or oregano or crushed1/4  tsp. pepper1  clove garlic or minced,Place mushrooms   zucchini  and/or yellow summer squash and red pepper in a plastic bag; set in a deep bowl.      Marinade:  In small mixing bowl stir together lemon juice  oil  sugar  salt  tarragon or oregano  pepper and garlic; mix well. Pour marinade over vegetables in bag; seal.  Marinate in the refrigerator for 8 hours or overnight; turn bag occasionally.      To Serve:  Pour into a serving dish.  Serve with toothpicks. Makes about 8 (2/3-cup) servings.      Per Serving:  23 Calories  1 g. Fat  0 mg.  Cholesterol and 19 mg.  Sodium.
282,cherry whipped cream parfait,1  c. whipping cream3  Tbsp. sugar1  tsp. vanilla  dash of salt1  c. dairy sour cream1 (1 lb. 5 oz.)  can cherry pie filling,Whip whipping cream with sugar  vanilla  and salt.  Fold in sour cream.  Alternate layers of cherry pie filling and whipped cream mixture in parfait glasses.  Chill.  Serves 8 to 10.
